time,Kihihi,Kihihi-halfDeg,Kihihi-oneDeg,Walukuba,Walukuba-halfDeg,Walukuba-oneDeg,Nagongera,Nagongera-halfDeg,Nagongera-oneDeg
1985-04-28,2.337059259414673,1.0701773166656494,1.1397068500518799,0.0,4.67904806137085,5.1344099044799805,4.763739109039307,5.778622627258301,6.3130083084106445
1985-04-29,2.337059259414673,3.115687608718872,3.3976778984069824,0.0,0.0,0.0,0.0,0.23997050523757935,0.31482353806495667
1985-04-30,0.0,1.0765466690063477,1.5809558629989624,0.0,0.7421032786369324,2.16776180267334,0.0,0.05150146782398224,0.8736985921859741
1985-05-01,2.977346420288086,2.090381383895874,2.0724918842315674,0.0,1.8463400602340698,2.8228235244750977,7.108188152313232,5.203815460205078,3.351386070251465
1985-05-02,0.0,1.3239550590515137,1.1838933229446411,0.0,1.490312099456787,2.674638032913208,3.554094076156616,4.09747838973999,3.653980016708374
1985-05-03,2.977346420288086,2.4943370819091797,3.443319797515869,4.861897945404053,0.27386826276779175,1.3719176054000854,3.554094076156616,5.066645622253418,4.926143646240234
1985-05-04,0.0,1.4739220142364502,2.045499801635742,4.861897945404053,4.561621189117432,6.354152679443359,14.216376304626465,11.610844612121582,12.40589714050293
1985-05-05,2.977346420288086,5.278408050537109,4.68821382522583,9.723795890808105,11.42066764831543,12.34106731414795,7.108188152313232,9.53921890258789,10.070181846618652
1985-05-06,11.574249267578125,5.964311122894287,4.394352912902832,13.497819900512695,12.77981185913086,12.588286399841309,17.99444580078125,14.289267539978027,14.289819717407227
1985-05-07,0.0,2.313671350479126,2.3097116947174072,13.497819900512695,10.532357215881348,9.62453842163086,5.998148441314697,10.755544662475586,9.079499244689941
1985-05-08,0.0,0.2111363410949707,1.7149401903152466,6.748909950256348,7.110574722290039,7.726406097412109,11.996296882629395,14.062378883361816,13.812477111816406
1985-05-09,0.0,0.6174903512001038,1.874142050743103,0.0,1.4624717235565186,1.1811751127243042,0.0,1.3365907669067383,1.5584173202514648
1985-05-10,17.361373901367188,19.249269485473633,18.786611557006836,26.99563980102539,21.876325607299805,17.440698623657227,11.996296882629395,14.956504821777344,14.925673484802246
1985-05-11,5.763698577880859,5.983428955078125,6.907799243927002,5.161452770233154,7.861148834228516,8.309096336364746,12.26528263092041,9.584871292114258,8.901627540588379
1985-05-12,0.0,1.7064809799194336,2.130995273590088,5.161452770233154,5.908846855163574,7.160238265991211,4.088427543640137,6.423400402069092,6.320822715759277
1985-05-13,0.0,1.9561249017715454,1.7015036344528198,0.0,0.0,0.13750196993350983,4.088427543640137,3.703847885131836,3.1193108558654785
1985-05-14,5.763698577880859,5.7438459396362305,7.429412841796875,5.161452770233154,4.147594451904297,3.101187229156494,8.176855087280273,7.061054706573486,7.691061973571777
1985-05-15,0.0,1.880070447921753,1.5122840404510498,0.0,0.6100550293922424,1.922787070274353,0.0,1.0149458646774292,3.076786994934082
1985-05-16,0.0,0.0,0.0,5.478150844573975,3.2023794651031494,6.123429775238037,15.423882484436035,16.212791442871094,16.642580032348633
1985-05-17,0.0,0.0,0.0,19.953527450561523,17.91836929321289,18.046377182006836,13.639915466308594,17.010528564453125,17.903718948364258
1985-05-18,7.237662315368652,5.8849287033081055,6.357206344604492,10.049323081970215,11.464725494384766,10.281139373779297,5.463399410247803,5.886434555053711,6.104269981384277
1985-05-19,0.0,0.0,0.0,0.0,5.519397735595703,5.756543159484863,6.5536017417907715,6.267681121826172,5.800195217132568
1985-05-20,0.0,0.0,0.0,0.0,0.0,0.19317172467708588,4.6953020095825195,3.8004801273345947,4.275988578796387
1985-05-21,0.0,0.5039304494857788,1.1378816366195679,0.0,0.0,0.36595097184181213,0.0,0.12199562788009644,1.6471736431121826
1985-05-22,13.913896560668945,6.867103099822998,5.128393650054932,0.0,1.1666598320007324,2.453228712081909,4.766479015350342,6.404626846313477,4.744161605834961
1985-05-23,0.0,4.01549768447876,4.5117692947387695,0.0,6.283593654632568,5.533308029174805,8.341338157653809,10.038311004638672,10.6073637008667
1985-05-24,0.0,2.0103931427001953,3.2800493240356445,0.0,2.4731736183166504,1.587111234664917,4.170669078826904,3.9260475635528564,3.099700927734375
1985-05-25,0.0,1.6882154941558838,0.6437058448791504,8.412528038024902,3.3930504322052,3.2180817127227783,8.341338157653809,5.528444766998291,4.082963943481445
1985-05-26,0.0,1.2691397666931152,1.705451488494873,0.0,7.082779407501221,7.446353912353516,14.258459091186523,10.48483657836914,9.366352081298828
1985-05-27,0.0,0.0,0.08788011223077774,0.0,0.3586682379245758,1.621697187423706,7.129229545593262,7.282047271728516,4.741110324859619
1985-05-28,3.815812826156616,1.8390297889709473,0.7379953265190125,7.042785167694092,2.0928335189819336,2.307887315750122,0.0,1.107609748840332,1.2864129543304443
1985-05-29,4.360929012298584,2.225266456604004,2.010744094848633,8.048898696899414,5.241694450378418,5.633790493011475,0.0,2.989053964614868,4.53715181350708
1985-05-30,0.0,2.069830894470215,2.3840222358703613,0.0,0.6481730937957764,2.5461575984954834,0.0,2.463153123855591,3.104471445083618
1985-05-31,3.815812826156616,3.4701342582702637,2.27316951751709,0.0,1.308355689048767,2.109062671661377,0.0,0.26411136984825134,0.18807002902030945
1985-06-01,0.0,3.46543550491333,5.576346397399902,0.0,4.353796005249023,4.307149887084961,13.008203506469727,12.808520317077637,5.582582950592041
1985-06-02,0.0,0.20010486245155334,0.6518197059631348,14.413475036621094,10.477121353149414,5.054220199584961,13.008203506469727,4.209995746612549,2.2256295680999756
1985-06-03,18.447216033935547,5.094657897949219,2.28299617767334,0.0,1.927217960357666,2.879915237426758,0.0,1.5942054986953735,1.2822368144989014
1985-06-04,0.0,0.0,0.43850240111351013,0.0,0.5726470351219177,1.480292797088623,0.0,4.705036163330078,4.403952598571777
1985-06-05,0.0,0.0,0.0,0.0,0.0,0.09106723964214325,0.0,1.7716985940933228,1.3261847496032715
1985-06-06,0.0,0.0,0.0,0.0,0.3350658118724823,0.846351683139801,0.0,5.820857048034668,4.626935958862305
1985-06-07,0.0,0.0,0.0,0.0,0.0,0.04108381271362305,0.0,3.1530327796936035,2.5824692249298096
1985-06-08,0.0,0.0,0.0,0.0,0.0,0.2686139941215515,13.200077056884766,3.699038505554199,3.294915199279785
1985-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-06-10,0.0,0.0,0.0,0.0,0.0,0.112490214407444,0.0,1.3132325410842896,0.9726415872573853
1985-06-11,0.0,0.0,0.2320450246334076,0.0,0.0,0.06963764131069183,0.0,0.0,0.47209540009498596
1985-06-12,4.477386474609375,1.9828811883926392,0.695519208908081,0.0,0.0,0.14403794705867767,0.0,0.0,0.0
1985-06-13,0.0,1.927903413772583,1.94377863407135,0.0,0.31097376346588135,1.184841513633728,9.419154167175293,5.588384628295898,3.2183444499969482
1985-06-14,0.0,2.500958204269409,3.409860134124756,18.155540466308594,13.68962287902832,13.380593299865723,9.419154167175293,15.588891983032227,17.873807907104492
1985-06-15,4.477386474609375,2.380911111831665,1.6239631175994873,0.0,0.0,1.139880657196045,9.419154167175293,4.993939399719238,3.318610191345215
1985-06-16,4.140888214111328,4.198153972625732,4.770184516906738,4.923604965209961,4.307254791259766,4.075472354888916,12.445155143737793,7.688225269317627,5.185982704162598
1985-06-17,8.281776428222656,7.210259914398193,5.726175308227539,4.923604965209961,1.7090264558792114,1.214906096458435,0.0,0.0,1.6235570907592773
1985-06-18,0.0,3.109762668609619,2.5860824584960938,0.0,0.0,0.0,0.0,0.5400917530059814,0.8443992733955383
1985-06-19,4.140888214111328,2.511594295501709,1.972154974937439,0.0,0.0,0.36602523922920227,0.0,1.0321789979934692,2.756054401397705
1985-06-20,0.0,3.3711459636688232,2.569079637527466,4.923604965209961,4.538055896759033,3.991151809692383,0.0,2.2053699493408203,4.212960720062256
1985-06-21,0.0,0.5580683946609497,2.0347812175750732,0.0,0.0,2.5446431636810303,0.0,0.6771785020828247,4.156207084655762
1985-06-22,0.0,0.6301101446151733,2.3581531047821045,0.0,2.5754528045654297,1.1842668056488037,0.0,0.42713287472724915,0.8615104556083679
1985-06-23,0.0,0.0,0.2799965441226959,0.0,0.0,0.0,0.0,0.0,0.35163283348083496
1985-06-24,0.0,0.0,0.5419880151748657,0.0,2.015085220336914,4.706822395324707,0.0,1.0793442726135254,4.089288711547852
1985-06-25,0.0,0.9125069379806519,4.12040376663208,0.0,0.0,0.0,0.0,0.0,4.020171642303467
1985-06-26,0.0,0.11963998526334763,0.5143672227859497,0.0,1.1998095512390137,0.4466712176799774,0.0,0.0,0.0
1985-06-27,2.088672637939453,0.7905222177505493,0.8781479001045227,0.0,0.0,0.0,0.0,0.0,0.0
1985-06-28,4.177345275878906,2.7234466075897217,1.809417724609375,0.0,0.0,0.47495681047439575,0.0,0.0,0.5210469961166382
1985-06-29,6.266017913818359,8.601966857910156,7.643582820892334,24.248355865478516,11.43094253540039,7.260818004608154,0.0,2.3552920818328857,5.2811102867126465
1985-06-30,0.0,0.0819893479347229,0.4729180932044983,0.0,0.0,0.0,0.0,0.0,0.0
1985-07-01,0.0,0.0,0.0,0.0,2.811020612716675,5.69485330581665,0.0,1.2014565467834473,2.779639959335327
1985-07-02,0.0,0.0,0.0,0.0,0.24928756058216095,0.47105902433395386,0.0,0.0,0.33535853028297424
1985-07-03,0.0,0.0,0.0,0.0,0.6977375745773315,0.9085419178009033,0.0,0.879913866519928,1.9190810918807983
1985-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04199256747961044
1985-07-05,0.0,0.922600269317627,1.3212614059448242,0.0,5.0042724609375,4.297910690307617,8.50610065460205,9.519559860229492,7.1645612716674805
1985-07-06,0.0,0.0,0.0,7.219854354858398,3.8296468257904053,2.151113986968994,7.959234714508057,5.497096061706543,5.582578182220459
1985-07-07,5.185206890106201,1.5205143690109253,1.0406206846237183,0.0,0.2091846913099289,1.76593017578125,7.959234714508057,9.135509490966797,9.593730926513672
1985-07-08,0.0,0.0,0.024871930480003357,0.0,0.0,0.1304691880941391,7.959234714508057,5.727510452270508,3.9961791038513184
1985-07-09,0.0,0.0,0.0,7.219854354858398,1.9466195106506348,2.8575785160064697,0.0,4.400766849517822,4.618981838226318
1985-07-10,0.0,0.8955680727958679,1.1631007194519043,7.219854354858398,7.100605010986328,7.0223307609558105,0.0,0.5741955041885376,2.656735897064209
1985-07-11,0.0,0.0,0.0,0.0,0.0,1.1834626197814941,0.0,0.5245247483253479,2.791688919067383
1985-07-12,0.0,1.9017077684402466,1.800072431564331,6.32232141494751,6.896510124206543,8.959283828735352,6.255361557006836,7.435270309448242,8.819993019104004
1985-07-13,2.9878578186035156,2.565694570541382,2.6852617263793945,6.32232141494751,8.1782808303833,5.81110954284668,6.255361557006836,5.3930182456970215,4.681957244873047
1985-07-14,2.9878578186035156,2.5155303478240967,2.241748094558716,18.966964721679688,11.671639442443848,11.576681137084961,12.510723114013672,9.270074844360352,12.050026893615723
1985-07-15,0.0,0.40543583035469055,0.859022855758667,0.0,1.3078216314315796,1.314607858657837,12.510723114013672,12.365036964416504,7.966534614562988
1985-07-16,0.0,0.15737661719322205,0.20724336802959442,9.174152374267578,6.229419708251953,5.965272426605225,4.67158317565918,4.028768062591553,4.18367862701416
1985-07-17,0.0,0.0,0.015383870340883732,0.0,0.0,0.0,0.0,0.0,0.0
1985-07-18,0.0,0.5932060480117798,0.6239368319511414,4.587076187133789,4.503156661987305,3.07395601272583,4.67158317565918,5.08575439453125,4.815667152404785
1985-07-19,3.4365124702453613,2.587015390396118,2.7488389015197754,0.0,0.8643379211425781,2.291902780532837,0.0,2.3759632110595703,3.485738515853882
1985-07-20,0.0,0.8099315166473389,1.283697485923767,0.0,0.3445219397544861,0.7206679582595825,0.0,1.1343215703964233,1.584342360496521
1985-07-21,12.73067855834961,11.481707572937012,9.28872013092041,0.0,2.659552574157715,3.1329360008239746,3.0702874660491943,3.332862138748169,2.78995418548584
1985-07-22,0.0,3.19035267829895,3.220188617706299,0.0,1.7577627897262573,1.6171612739562988,0.0,1.6819427013397217,3.0826034545898438
1985-07-23,6.365339279174805,5.493646621704102,6.628643989562988,5.575107097625732,4.925721645355225,4.97484016418457,6.140574932098389,5.686485767364502,6.48745584487915
1985-07-24,0.0,2.1620545387268066,2.7663726806640625,5.575107097625732,1.7810462713241577,1.0963044166564941,0.0,0.5673726797103882,1.0785003900527954
1985-07-25,0.0,0.0,0.2611462473869324,0.0,0.48248913884162903,1.3979586362838745,0.0,1.3849831819534302,2.492154359817505
1985-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23375844955444336,0.6060447096824646
1985-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-07-28,0.0,0.0,0.0,0.0,0.0,1.1902170181274414,17.80443572998047,13.236441612243652,12.632640838623047
1985-07-29,0.0,0.0,0.0,8.114995002746582,8.04531478881836,3.8629424571990967,0.0,1.946651816368103,3.7116143703460693
1985-07-30,0.0,0.0,0.0,8.114994049072266,8.04531478881836,5.920344829559326,2.7851967811584473,2.0484321117401123,2.227405548095703
1985-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04809977486729622,0.3038816452026367
1985-08-01,0.0,0.0,0.10496668517589569,0.0,0.0,0.0,0.0,0.0,0.13538140058517456
1985-08-02,0.0,0.0,0.10496668517589569,0.0,0.0,0.09418454021215439,2.2425689697265625,5.757132530212402,7.8282575607299805
1985-08-03,0.0,0.0,0.13859587907791138,27.47800064086914,22.76495361328125,17.220905303955078,5.807679176330566,13.526571273803711,19.342531204223633
1985-08-04,0.0,0.0,0.13859587907791138,0.0,0.0,0.21944323182106018,2.601954936981201,5.860956192016602,6.119938373565674
1985-08-05,0.0,0.0,0.13859587907791138,0.0,0.0,2.6745047569274902,1.8113058805465698,1.992266058921814,2.6501946449279785
1985-08-06,0.0,0.0,0.0,0.0,1.6799185276031494,1.6830427646636963,0.0,0.0,0.1278119683265686
1985-08-07,0.0,1.217352032661438,1.5462870597839355,0.0,0.0,0.0,0.0,0.0,0.0
1985-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110305547714233,1.110439419746399
1985-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975425064563751,0.8846380710601807
1985-08-10,0.0,0.0,0.0,3.803412675857544,3.3500146865844727,3.7871127128601074,15.858710289001465,14.821145057678223,15.437333106994629
1985-08-11,0.0,0.6055655479431152,0.4800093472003937,8.801586151123047,8.610103607177734,7.661757946014404,0.0,5.774213790893555,7.8267645835876465
1985-08-12,11.10982608795166,12.97296142578125,11.108986854553223,0.0,0.0,0.037475213408470154,0.0,0.0,0.0
1985-08-13,12.696945190429688,12.972918510437012,9.448986053466797,10.058955192565918,13.017356872558594,10.850970268249512,11.128288269042969,9.595751762390137,10.091696739196777
1985-08-14,11.10982608795166,4.196106910705566,6.159085750579834,0.0,2.9587771892547607,4.405494213104248,19.474504470825195,14.481327056884766,11.066628456115723
1985-08-15,0.0,1.298272728919983,2.1510989665985107,0.0,0.0,0.3272054195404053,0.0,1.4139797687530518,4.301041126251221
1985-08-16,0.0,0.7803441882133484,1.0320531129837036,0.0,1.1433063745498657,1.0304452180862427,7.709929943084717,5.665472030639648,4.355055332183838
1985-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-08-20,0.0,0.0,0.0,0.0,0.40690213441848755,0.2994517385959625,0.0,0.7348657250404358,0.4028151035308838
1985-08-21,0.0,0.0,0.14139236509799957,0.0,0.0,0.0,0.0,0.0,0.11769624799489975
1985-08-22,0.0,1.2875934839248657,2.111548900604248,0.0,0.0,0.0,0.0,0.0,0.0
1985-08-23,0.0,0.8260802626609802,1.9313563108444214,0.0,0.0,0.0,0.0,0.0,0.500781774520874
1985-08-24,6.976410865783691,3.752232074737549,3.809694766998291,0.0,0.8159812092781067,1.6696233749389648,4.184803485870361,3.0335800647735596,1.394250512123108
1985-08-25,0.0,1.633529782295227,1.028334379196167,6.9245076179504395,6.390382289886475,5.657900333404541,4.184803485870361,4.4300665855407715,6.070105075836182
1985-08-26,0.0,0.2860407531261444,0.4409651458263397,0.0,0.0,0.0,0.0,1.4692894220352173,4.951934337615967
1985-08-27,0.0,0.6107158064842224,0.375480055809021,5.481079578399658,2.5932390689849854,1.0822076797485352,7.0836873054504395,3.574195623397827,2.810589551925659
1985-08-28,0.0,0.0,0.0,5.481079578399658,5.0523681640625,4.438501834869385,0.0,1.1361174583435059,3.2816460132598877
1985-08-29,0.0,0.0,0.0,5.481079578399658,5.9849724769592285,4.757960319519043,7.0836873054504395,6.187112808227539,5.60164737701416
1985-08-30,0.0,1.6541051864624023,2.1002304553985596,5.481079578399658,5.978938579559326,7.113215446472168,7.0836873054504395,5.828678607940674,5.647954940795898
1985-08-31,12.575701713562012,4.210252285003662,4.136013984680176,0.0,0.9867188930511475,1.361366868019104,7.0836873054504395,4.84092903137207,4.640235424041748
1985-09-01,0.0,0.0,0.0,0.0,0.0,0.4222393333911896,15.437276840209961,11.688815116882324,10.025282859802246
1985-09-02,6.104562282562256,4.949622631072998,4.23505163192749,0.0,0.0,1.5216612815856934,0.0,1.1223399639129639,3.3485958576202393
1985-09-03,18.31368637084961,22.605195999145508,21.119653701782227,0.0,0.0,0.22032858431339264,6.929872035980225,6.76113224029541,6.689786911010742
1985-09-04,6.104562282562256,3.9039244651794434,3.453235149383545,0.0,0.0,0.28440287709236145,0.0,0.5165538787841797,1.570894718170166
1985-09-05,0.0,0.0,0.0,16.14153480529785,16.445070266723633,11.9013671875,3.0987234115600586,4.405523300170898,6.143779754638672
1985-09-06,8.937232971191406,9.363125801086426,8.01983642578125,5.607359409332275,4.642414093017578,6.106895923614502,5.044564723968506,7.615262985229492,7.2521653175354
1985-09-07,4.468616485595703,4.04916524887085,3.567681312561035,0.0,0.5948764681816101,2.0179672241210938,0.0,0.38768792152404785,1.425998330116272
1985-09-08,0.0,0.45325997471809387,0.6140998601913452,0.0,1.3297467231750488,1.3336842060089111,0.0,1.2278825044631958,2.1930506229400635
1985-09-09,4.468616485595703,3.194894790649414,1.9743437767028809,5.607359409332275,3.3909692764282227,1.4119861125946045,5.044564723968506,1.666384220123291,2.473871946334839
1985-09-10,0.0,1.4995028972625732,2.5076262950897217,0.0,0.3518124520778656,0.4078683853149414,5.044564723968506,3.1314122676849365,2.881049394607544
1985-09-11,0.0,0.0,0.0,1.4576435089111328,0.7608080506324768,0.3468569815158844,0.0,2.4659228324890137,4.05137300491333
1985-09-12,17.029769897460938,22.16315460205078,20.409311294555664,1.9935415983200073,1.4732065200805664,1.4813270568847656,3.2074403762817383,2.900676965713501,2.4856510162353516
1985-09-13,0.0,0.0,0.0,3.4511852264404297,3.9403903484344482,4.516661167144775,3.848928928375244,3.7072951793670654,3.409487009048462
1985-09-14,17.029769897460938,5.934975624084473,5.558809757232666,2.186465263366699,3.218599557876587,4.309823989868164,8.660090446472168,5.073668479919434,3.757603645324707
1985-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-09-16,1.6716362237930298,0.9022646546363831,0.8285506963729858,0.0,0.0,1.0411031246185303,5.581704139709473,6.237365245819092,6.552595615386963
1985-09-17,1.6716362237930298,2.137388229370117,1.8562616109848022,0.0,0.0,0.0,0.0,0.621995747089386,1.3391826152801514
1985-09-18,1.6716362237930298,0.9022646546363831,0.8285506963729858,13.272222518920898,6.587216854095459,5.399294376373291,5.829780101776123,5.320356845855713,5.288863658905029
1985-09-19,1.6716362237930298,3.3211753368377686,2.630697727203369,0.0,0.0,0.0,0.0,0.0,0.0
1985-09-20,1.6716362237930298,2.086052179336548,1.6029869318008423,0.0,0.0,0.6590799689292908,0.0,1.1440658569335938,1.3570072650909424
1985-09-21,2.369580030441284,1.0493378639221191,0.9923529624938965,16.728458404541016,7.758272647857666,7.371273040771484,18.209217071533203,23.799968719482422,21.0071964263916
1985-09-22,2.369580030441284,1.0493378639221191,0.9923529624938965,8.029659271240234,3.6774303913116455,2.9592230319976807,11.333009719848633,8.522258758544922,8.006758689880371
1985-09-23,2.369580030441284,1.0493378639221191,0.9923529624938965,0.0,3.664213180541992,4.479005813598633,1.7099566459655762,1.6790437698364258,2.148972511291504
1985-09-24,2.369580030441284,4.389064788818359,4.335687637329102,8.698797225952148,11.421455383300781,8.720852851867676,0.0,0.37939462065696716,0.6145860552787781
1985-09-25,2.369580030441284,2.4077281951904297,2.2318248748779297,11.684185981750488,9.651079177856445,8.77758502960205,0.0,1.2567318677902222,2.145540714263916
1985-09-26,3.2062981128692627,4.988430023193359,4.108030319213867,14.163335800170898,13.345534324645996,10.082738876342773,7.54228401184082,8.923087120056152,8.874795913696289
1985-09-27,0.0,1.5138049125671387,1.0707523822784424,0.0,1.222459316253662,1.9614481925964355,0.0,0.07107853889465332,0.5818319916725159
1985-09-28,0.0,3.8376104831695557,3.4672014713287354,0.0,0.0,0.0,0.0,0.0,0.0
1985-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-09-30,25.6503849029541,14.644065856933594,13.695651054382324,0.0,0.0,0.0,0.0,0.0,0.0
1985-10-01,8.30993366241455,6.794620990753174,6.923594951629639,6.911810398101807,3.38552188873291,1.9705471992492676,0.0,0.0,0.3779982328414917
1985-10-02,4.154966831207275,5.154358386993408,4.59062385559082,0.0,3.648820161819458,2.9108104705810547,0.0,0.3067059814929962,0.4777589440345764
1985-10-03,0.0,0.0,0.0,0.0,0.0,0.08671968430280685,0.0,0.0,0.12740539014339447
1985-10-04,0.0,0.0,0.06778109818696976,0.0,0.30873042345046997,0.993120014667511,0.0,0.0,0.0
1985-10-05,0.0,0.6467615365982056,0.9262925982475281,0.0,1.2117689847946167,1.6612619161605835,5.1334228515625,5.080284595489502,3.3689980506896973
1985-10-06,0.0,0.307770699262619,0.23703379929065704,0.0,0.6235033273696899,0.46619167923927307,0.28320780396461487,1.3021268844604492,1.3881802558898926
1985-10-07,0.0,0.0,0.0,0.0,0.0,0.4543862044811249,0.31410321593284607,1.1327582597732544,1.7978625297546387
1985-10-08,0.0,0.7237009406089783,0.2848823070526123,0.0,0.945553183555603,2.7265899181365967,1.168875813484192,2.5186800956726074,4.1760358810424805
1985-10-09,3.130305528640747,15.579602241516113,13.712512016296387,9.289288520812988,11.243782043457031,10.647747993469238,5.005054473876953,5.607088088989258,7.429942607879639
1985-10-10,29.73790168762207,17.276357650756836,16.893531799316406,9.315454483032227,12.875362396240234,10.7733154296875,1.9567086696624756,2.2102103233337402,3.320254325866699
1985-10-11,0.0,3.291318655014038,2.278865098953247,7.156189918518066,7.462808609008789,6.371902942657471,0.0,2.8220629692077637,3.2965879440307617
1985-10-12,6.141607761383057,6.585188388824463,5.474756240844727,0.0,0.28558963537216187,0.10797987133264542,0.0,0.0,0.0
1985-10-13,21.495624542236328,20.918363571166992,21.053354263305664,0.0,0.08641234040260315,0.9719083905220032,0.0,5.944456577301025,8.556217193603516
1985-10-14,0.0,0.13349950313568115,1.3093523979187012,0.0,0.14325644075870514,0.8358302116394043,0.0,0.42897918820381165,0.8043776750564575
1985-10-15,5.373906135559082,6.163661003112793,8.256946563720703,12.523331642150879,11.500200271606445,8.782866477966309,7.513801097869873,8.156594276428223,7.734508037567139
1985-10-16,4.320616722106934,5.344234466552734,5.658980846405029,4.895269393920898,4.806143283843994,3.4027397632598877,0.0,0.2707115113735199,1.6099517345428467
1985-10-17,8.641233444213867,5.928192615509033,3.874638080596924,14.685807228088379,10.671677589416504,9.196691513061523,3.419039487838745,4.312622547149658,5.879270553588867
1985-10-18,12.961851119995117,12.268745422363281,12.627632141113281,4.895269393920898,5.604986667633057,3.900359869003296,3.419039487838745,4.347743988037109,3.9353199005126953
1985-10-19,4.320616722106934,5.296697616577148,6.274648666381836,0.0,1.5097154378890991,3.208820104598999,3.419039487838745,5.978959560394287,5.797512054443359
1985-10-20,8.641233444213867,10.191518783569336,11.221479415893555,0.0,1.0946696996688843,1.0712045431137085,3.419039487838745,1.739956021308899,0.5986263751983643
1985-10-21,2.10979962348938,1.3320103883743286,1.8209466934204102,0.0,0.0,0.43593284487724304,0.0,0.7374899387359619,1.7254877090454102
1985-10-22,4.21959924697876,3.505474805831909,3.6635096073150635,0.0,3.9811506271362305,6.282015323638916,0.0,2.0262651443481445,2.5764148235321045
1985-10-23,4.21959924697876,4.203252792358398,4.113462924957275,0.0,3.0860302448272705,5.2996416091918945,7.774648189544678,12.213619232177734,15.34170913696289
1985-10-24,6.3293986320495605,7.170830249786377,7.239818572998047,11.206999778747559,8.556891441345215,10.072452545166016,7.774648189544678,8.067167282104492,9.393765449523926
1985-10-25,8.43919849395752,8.139130592346191,7.124463081359863,0.0,5.374423980712891,6.090052604675293,7.774648189544678,9.215079307556152,5.502670764923096
1985-10-26,24.741724014282227,5.374490261077881,4.633218765258789,0.0,0.7970268130302429,1.672129511833191,3.9318363666534424,1.3344018459320068,0.7353034019470215
1985-10-27,0.0,4.177966117858887,4.138577461242676,0.0,0.0,0.0,0.0,0.0,0.0
1985-10-28,0.0,3.809819221496582,3.6535472869873047,0.0,0.12504911422729492,0.7273932099342346,3.9318363666534424,3.7938897609710693,3.0031824111938477
1985-10-29,0.0,7.1780877113342285,7.57476806640625,0.0,0.6805719137191772,0.5287969708442688,0.0,0.3439582586288452,0.7435141801834106
1985-10-30,0.0,1.3644120693206787,1.9626312255859375,0.0,1.368399977684021,3.115281343460083,0.0,2.0076470375061035,2.0748636722564697
1985-10-31,1.706325650215149,2.704385995864868,1.5511093139648438,0.0,0.0,0.0,0.0,0.0,0.0
1985-11-01,0.0,0.0,0.0,4.747201919555664,0.377005010843277,0.09425126016139984,0.0,0.25136128067970276,0.09894578903913498
1985-11-02,0.0,3.117687702178955,4.514427661895752,0.0,0.0,0.5999181866645813,0.0,0.0,0.0
1985-11-03,11.539610862731934,9.866277694702148,8.260276794433594,4.747201919555664,1.4605058431625366,1.8859760761260986,6.465456962585449,5.771356582641602,3.6111340522766113
1985-11-04,0.0,1.225988507270813,1.7181777954101562,18.988807678222656,19.272197723388672,17.735252380371094,9.698186874389648,8.12663745880127,8.541152000427246
1985-11-05,0.0,3.6100172996520996,3.467897415161133,5.4253740310668945,7.789717197418213,8.018045425415039,3.694547414779663,7.806978225708008,7.6729865074157715
1985-11-06,0.0,0.5674868226051331,1.1751430034637451,12.297200202941895,8.154420852661133,6.701180458068848,5.987887382507324,7.90994930267334,8.859968185424805
1985-11-07,0.0,0.35230517387390137,0.37959954142570496,8.19813346862793,8.550047874450684,6.695633411407471,5.987887382507324,7.986483573913574,8.453857421875
1985-11-08,2.1128499507904053,3.0314698219299316,2.961092948913574,0.0,1.787764072418213,3.4900145530700684,6.8433003425598145,7.642350673675537,9.303497314453125
1985-11-09,0.0,0.8492265939712524,1.5431294441223145,12.297200202941895,8.541610717773438,5.798420429229736,5.987887382507324,7.695742130279541,8.334000587463379
1985-11-10,3.6974878311157227,1.233126163482666,1.0977534055709839,0.0,3.9305145740509033,4.486541271209717,0.0,3.5987448692321777,4.796618461608887
1985-11-11,2.6680140495300293,2.2707033157348633,4.318159580230713,25.237728118896484,12.372771263122559,12.485097885131836,27.47721290588379,24.2216854095459,20.384017944335938
1985-11-12,5.336028099060059,5.066631317138672,3.557389736175537,12.618864059448242,10.080286026000977,8.630372047424316,12.561012268066406,11.908783912658691,9.088178634643555
1985-11-13,2.6680140495300293,0.8983197212219238,1.0096700191497803,0.0,0.26697835326194763,1.6837551593780518,5.4954423904418945,6.167055130004883,6.671539306640625
